MTRN,BEP,FARM,KAI,KNW,ISDR,DYAI,MITK,PRTG,GILD,TNL,NBIX,ONCY,ARR,KLIC,EAT,QUBT,MRKR,LFMD,NEPH,CYTH,KOSS,FKWL,FLEX,AEHL,TSCO,FLNT,IHT,QCRH,FLS,IMAX,OXM,QUIK,FNB,WCN,RBCAA,WEYS,NSYS,RELX,SJT,WFCF,LIXT,DVAX,CHCI,PALT,NTWK,ALRS,FUN,HL,NVS,NWG,BCAL,SNA,BCML,WTW
0.224675837,0.113763032,0.023357682,0.005759604,0,0,0,0.199999955,0,0.030631896,0.278524328,0.351351334,0.025000071,0.022222635,-0.05511805,0.240601124,0.214285714,0,0,0,0,-0.02265111,0,0.150753962,-0.005681863,0.056479513,0.006993007,0,-0.032381191,0.121795334,0.058823568,-0.028667754,0.039215716,0.032118121,-0.061369802,0.04722066,0.140427225,0.011560682,0.059730042,0.05757173,0.875000212,0,0.562499977,0.190476167,0,0.074626868,-0.065420651,0.032472866,0.310810352,0.031256759,0.063829653,0,0.038195816,0.035714286,0.03024836
0.036055089,-0.030000094,0.093675877,0.027916728,0,0,0,0,0,0.03299799,0.08923906,-0.043333371,0,-0.017390875,0.049999942,0.266667026,0,1.25,0,0,0,0,0.111111111,-0.043668171,0,0.001628037,0,-0.025640938,0.077756067,0.021538081,0.040740701,-0.01388862,0.037735813,-0.020184667,-0.083070156,0.037106663,-0.181924205,-0.047619048,-0.014242315,0.022040639,-0.433333353,0,0,-0.04000003,0,0.041666694,0,0.04354832,0.005154792,-0.039122914,0.05612907,0,0.020932407,0,-0.011393545
0.175025355,0.033282587,-0.006087113,0.044568386,0,0,0,-0.333333333,-0.5,0.020616214,0.163855431,0.010453035,-0.032520334,0.013273528,0,0.046251387,0,-0.555555556,0.05555557,0,0,0,-0.43333335,0.141552755,-0.005714331,0.034949646,-0.001388903,0,-0.008219198,0.053571341,0.014234862,-0.007042546,0.036363665,0.006134803,0.011022972,0.035326184,0.181098975,0.007999992,0.00030741,0.022898011,0.64705874,0,-0.039999962,0.083333398,-0.013333348,-0.053333346,0,0.043276696,0.174358867,0.010290729,0.021991471,0,0.044734563,0,0.027482261
0.008710952,-0.025307435,0.034558326,-0.001333455,0,0,0.083333318,-0.124999977,2,-0.005771172,-0.010351672,0.072413722,-0.016806769,0,0.119047588,0.01219565,0,0,0.052631592,0,0,0,0,-0.064000162,-0.005746936,0.004712412,-0.012517371,0,0,0.02777221,0.017543927,0.063830182,0.017543843,0.076654751,-0.038159644,-0.031058635,0.02099211,0.017857173,0.024277826,-0.014032391,0,0,0,-0.038461566,0,-0.028168988,0,-0.004444445,0.013100163,0.038972774,0.05080695,0,0.07195937,0.034482759,-0.00474545
-0.209844801,0.016320813,-0.160676584,-0.13951906,0,0,-0.076923064,0,0,-0.052020991,-0.094142679,-0.241157564,-0.059829058,0,-0.141843998,-0.11295227,0,0,0,-0.200000021,0,0,1.970588176,-0.064102602,0,-0.084158638,0,0.052631658,0.077347964,-0.17961428,-0.024137989,-0.088333736,0,-0.211164851,-0.053843495,-0.107449132,-0.187723352,0,-0.095109567,-0.069806801,-0.357142834,0,0,-0.159999984,0,0,0,-0.087797408,-0.232758379,-0.037723943,-0.114334486,0,-0.083772763,0,-0.066319869
0.116939865,0.012408657,0.060957079,0.052753753,-0.454545455,0,-0.166666636,0,-0.444444444,0.038389339,0.078521957,0.296610203,0.01818187,-0.016375645,0.066115423,0.096886168,-0.005882353,0,-0.050000012,0.250000033,0,-0.133047089,-0.108910906,0.027397408,0.011560547,0.017354353,0.008450719,0,-0.029914456,0.079680091,-0.007067131,0.082267006,0.034482726,0.087179344,0.03294615,0.052098953,0.031547713,-0.035087778,0.054708266,-0.014571886,0.111111083,0.019999981,0.041666625,-0.142857166,0,-0.01449274,0,0.004893964,0.089887527,0.004651231,0.215799585,0,0.045716188,0,0.071494848
0.114481765,0.021629121,0.110636228,0.028002915,0,0,0,0.142857112,0,0.047176335,-0.006423894,-0.052287533,0.008928507,0,-0.031007432,0.031545951,0,0,0.473684204,-0.200000021,0,0.019802131,-0.111111074,0.057777577,0,-0.002796203,-0.001396662,0,0.000881029,-0.017496491,-0.028469724,0.001689157,0.150000034,0.049057291,0.03153353,0.042307687,0.023826436,-0.008080801,0.021691205,0.015526911,0,0,0,0.277777799,0,0.014705868,0,0.020292032,0,0.044973582,0.096143688,0,0.02866252,0,0.043760869
-0.008779782,-0.011996586,-0.032064827,-0.058064362,0,0,0.500000037,0,0,-0.013428616,-0.062499764,-0.048275897,0.061946901,0.008879641,-0.008000093,-0.006116025,0,0.5,0,0,0,0,0,-0.092436701,0,0.051598399,-0.006993007,0,0.029929529,-0.064840409,0.010989,-0.015176876,-0.07246375,0.007193959,-0.016865647,-0.021217934,0.023966629,-0.114052945,-0.085230871,-0.080087919,0,0.372549045,-0.039999962,0,0,0.01449274,0,0.005568865,-0.04639163,-0.013502175,-0.083373387,0,-0.025893569,0,-0.014113787
0,-0.00071441,0.056537049,-0.041095748,0,0,0,0.12500007,0,0.040395083,0.050574167,0.123188375,0.033333344,-0.005500266,0.064516063,0.143076989,0,-0.333333333,0,0.250000033,0,0,0,0.046296265,0.001142796,0.055733275,0,-0.050000071,-0.139316378,0.052978657,0.01449274,0.051369595,0.156249957,0.083928189,0.046104267,0.055136989,0.061058577,0.101149441,0.001009369,-0.037594086,0,0,0.041666625,0.086956512,0.013513528,0.04285717,0,0.061708867,0.043243222,0.007912718,0.023133503,0,0.040162169,0,0.040000053
0.149689976,0.000714921,-0.021739187,0.031745627,0,0,0,0,0.1,-0.015193022,0.242888939,0.064516146,-0.024193536,0,0.174242641,0.051143713,-0.142011834,0,0,-0.200000021,0,0,0,0.057521919,-0.001141491,0.039403326,0,0,0,0.099466924,-0.035714252,0.058632289,0.067567643,0.034596587,0.020156759,-0.01741875,0.062020272,-0.020876807,-0.010752826,0.050576228,0,-0.071428571,0,0.04000003,-0.13333337,-0.013698682,0,0.034276972,0.082901384,0.010608855,0.051387463,0,0.081388471,-0.066666667,-0.028744994
-0.067026222,0.012142252,-0.014529861,0.0592309,0,0,0,-0.22222225,0.454545455,-0.039425771,-0.026408531,-0.106060579,-0.024793375,-0.001106374,0.064515973,-0.030729762,0,0,-0.035714252,0.250000033,0,0,0,0.012552137,0,-0.018954676,0.001408465,-0.23684224,0,0.033529955,-0.033333389,0.018461459,0.025316431,-0.083598464,-0.021098294,-0.021363613,-0.024382853,-0.040511739,-0.023097637,0.016829151,0,0,-0.039999962,0.038461501,0,-0.041666628,0,-0.026656913,-0.028708079,-0.026873664,-0.012219069,0,-0.010531559,0.007142884,-0.043768223
0.085054023,0.001411381,0.009973933,0.045751365,0,0,0,0.714285669,-0.1875,0.017175968,0.13381547,0.077966107,-0.025423715,0.003322325,-0.0121212,0.129458178,0.172413793,0,0,-0.200000021,0,0.0097086,0,0.070248201,0.010285867,-0.009165391,0.004219381,0.068965748,0.05759694,0.047745179,0.053639889,-0.143504321,-0.049382752,-0.000869224,0.016421689,0.029726229,0.022523966,0.022222201,-0.011126902,0.016936847,0,0,0.083333251,-0.148148134,0.076923164,-0.01449274,0,0.019245235,0.147783769,-0.014239658,0.002474108,0,0.005711219,0,0.013513541
-0.113394628,0.023960945,-0.065693359,-0.072916281,0,0,0,0,-0.230769231,-0.033552607,-0.097288201,-0.053459142,0.078260826,0,-0.128834381,-0.090058427,-0.117647059,0,0.037037001,0.125000083,0,0,0,-0.077220158,0,-0.052249966,0.001400574,0.112903309,-0.070422324,-0.035248236,0.021818161,-0.151676051,0.064935049,-0.064347707,-0.039044531,-0.051872005,-0.095353286,-0.008695644,-0.048522825,-0.003406534,-0.349999996,-0.015384601,0.038461595,0.043478219,0,-0.029411806,0,-0.030501087,-0.296137356,0.003939834,-0.06071075,0,-0.036912838,0,-0.039569923
0.051502416,-0.025464821,0.027573501,-0.01797773,0,0,0,-0.416666651,0,0.021783023,-0.005300406,0.079734223,-0.048387072,0,0.190140926,0.100257309,0.133333333,-0.25,0,0.111111059,0,-0.028846165,0,-0.075313615,-0.010181145,0.028224801,0,-0.057971192,0.059596027,0.0502624,0.024911094,0.093555598,-0.134146343,0.0641262,0.03047321,0.034253118,0.096397624,-0.004385961,0.012194962,0.012533319,0.230769177,0,0.037037001,0.041666699,0,0.030303074,0,-0.033708001,0.079267912,0.025943083,-0.114030597,0,-0.006432468,0,0.039856705
-0.025305873,-0.019773878,-0.012075131,-0.063310344,0,0,0,0,0,-0.015100617,-0.044405699,-0.052307716,-0.07627123,0,-0.08284015,-0.095794604,0,-0.333333333,-0.321428568,-0.099999958,0,0,-0.249999981,-0.095022791,0,-0.007696598,0,-0.1076924,0.114394621,-0.012108329,-0.062500021,0.011406388,0,-0.007859579,-0.030251771,-0.010579374,-0.052327151,-0.024229105,0.037239816,0.003375526,-0.124999976,0,-0.107142842,0.120000022,0,-0.014705938,-0.076000219,-0.034883795,0.022598967,-0.015937277,-0.030248996,-0.005000019,-0.031292258,0,-0.034453061
0.064488888,-0.050432134,0.05749206,0.054560252,-0.166666667,0,0,0,0.4,0.079368746,0.157993135,0.055194831,-0.027522922,0.008829683,0.083870708,0.102067387,-0.035294118,0.5,0.421052675,0,0,0.014851614,-0.33333335,0.075000044,0,0.069028247,0,-0.03448247,0.005132337,0.082879544,0.062962902,0.229323531,0.014084542,0.113555466,0.051174407,0.071129507,0.056179773,-0.006771949,0.074621428,0.01009353,0.357142888,0.062500014,0.039999962,-0.071428563,0,0,0,0.056224809,0.082872508,0.041027795,0.058103874,0,0.070453764,0.007092158,0.078055303
0.073957545,0.001517394,-0.011129994,0.021621539,0,1.999999832,0,0.428571444,0.142857143,-0.004595924,0.0882822,-0.018461521,0.066037734,-0.01969352,0.065476282,0.026963469,-0.054878049,0,0,0.111111059,0,0,0.375000009,0.125581139,-0.004571418,0.041838087,0,0,-0.02127609,-0.034495264,0.038327574,0.042813753,0,-0.044268617,-0.02667557,-0.001265649,-0.000303992,0,-0.015067028,-0.017024547,0.578947468,0,5.692307791,0,0,0.01492543,0.009174346,-0.037262132,0.137755667,0.01680134,-0.08901726,0,0.011966884,0,0.013239507
-0.081318922,0.00227323,-0.007792408,0.046863363,0,0,-0.20000005,-0.300000007,-0.25,0.023714628,-0.041298012,-0.015673966,-0.017699077,0.008928888,-0.050279351,-0.018264446,0,-0.333333333,0,0.5,0,-0.014634271,0.090909111,-0.070247678,0,-0.114438199,0,0.089285628,-0.039267343,-0.073688386,-0.020134209,0.068914505,-0.111111101,-0.009098215,0.005480987,-0.007863711,-0.020371086,-0.03409093,-0.001995166,-0.067394121,0,0,-0.114942531,-0.076923132,0,0.07352941,0,0.001579584,0.008968533,-0.015707801,-0.121192895,0,-0.014395763,0,-0.022866426
0.020733595,-0.009070911,-0.05933678,-0.018772966,0,-0.666666648,0,-0.142857166,0,0.017835207,0.066153951,0.00318471,0.099099106,-0.00663801,-0.005882273,0.299999931,0.083870968,0.5,0,-0.199999986,0,-0.008910625,-0.08333335,0.106666593,0.010332986,-0.040891772,0,-0.08196714,0.00363299,0.045600943,0.15410952,0.244169956,-0.03124997,0.04006664,0.020102563,0.027741496,0.039727122,0,0.009663204,0.009285304,-0.033333373,0,-0.3051948,-0.041666628,0,-0.15068498,0,-0.007886194,0.057777681,-0.032331416,-0.083032558,0,0.002347255,0,0.010864992
-0.089843761,0.000762909,0.033395106,-0.086092411,0,0,0,0,-0.166666667,0.013091251,-0.072149814,-0.0063492,0.02459015,0.001113469,-0.041420225,-0.097495781,-0.077380952,-0.333333333,0,-0.083333385,0,0,0.436363644,-0.040160686,0,-0.056845811,0,-0.017857138,0.018099852,-0.072973408,0,-0.153252129,-0.032258142,-0.015248544,-0.02070804,-0.030848204,-0.036417981,-0.058823529,-0.036303692,-0.0160002,0,-0.147058819,-0.186915891,0.043478219,0,0.048387129,0,-0.034181581,-0.054621762,0.023559469,0.023622017,0,-0.03825148,0,-0.018189316
0.049785467,-0.001523582,-0.001346399,0.037036901,-0.8,0,-0.083333318,0.166666698,0.2,-0.005963734,-0.021772973,0.07028747,-0.023999987,0.00222476,0,-0.008919652,0,0.5,0,0.181818208,0,0.009989496,0,-0.008368422,0,0.004056918,0,0.090908881,0,-0.004581238,0.175074235,-0.003906094,0,-0.015485224,0.004774896,0.001325763,0.018897144,0,0.006849441,-0.01219567,-0.4137931,0,0.114942531,-0.249999982,0,-0.015384601,0,0.006584542,0.035555815,-0.014438244,-0.016922968,0,-0.004599173,0,-0.010105258
-0.07849524,0.006106101,0.026067365,-0.025621102,0,0,0.272727285,-0.142857166,0.166666667,0.009200027,0.006359095,0.143283592,0.016393406,0.003330535,-0.024691178,0.006999591,0,0.333333333,0,-0.153846173,0.5,0,-0.430379777,-0.042194083,0,0.000288609,-0.002797231,-0.083333157,0,0.033891206,-0.015151501,0.015686207,0.100000023,0.034768491,-0.022064526,0.045916629,0.008817077,0.024999976,-0.021428566,-0.01481371,0.764705945,0,-0.092783468,0,0,0.015624985,0,-0.011447212,0,0.00382167,-0.009389793,0,0.008969601,0,-0.005529516
0.064773635,0,0.010950567,0.025497877,0,0,-0.071428609,0.166666698,-0.071428571,-0.008918288,0.022116828,-0.0287206,0,0,-0.037974721,0.005958181,-0.096774194,0,-0.296296318,0,0,0,0,-0.00881025,0,-0.004039423,0,0,0,0.026507839,0.028205162,0.050193015,-0.09090911,-0.009600173,0.007289637,0.044744429,-0.022001093,0.024390221,0.016684311,0.041352985,-0.433333353,0,-0.03409093,0.111111101,0,-0.046153875,0,0.010752358,0.0643775,0.010998317,0.024486553,0,0.009428772,0,0.007271135
-0.023333386,0.015824697,0.006932326,-0.097125251,0,0,0,0,0.230769231,-0.002399419,-0.061823572,-0.107526907,-0.048387072,0.00663623,-0.013157964,-0.04047317,0,-0.25,0.31578949,-0.090909056,0,0.013026225,0,0.00888856,0,-0.038528184,0.009817701,0.090908881,-0.132444617,-0.014390148,0.019950105,-0.045343228,-0.049999955,-0.037156568,-0.015850615,0.002424101,-0.024036894,-0.071428507,-0.010598716,0.09146638,-0.529411801,0,-0.105882364,-0.099999991,0,-0.016129017,0,-0.010637974,0.092741703,0.037238601,0.094063377,0,-0.004803785,0,-0.0059448
0.031570064,-0.015163227,0.022805709,0.053356497,3,0,0,-0.142857166,0.375,0.028863581,0.059308144,-0.141566277,0,0.002198515,0.106666643,0.014402721,0,0,0,0,-0.333333333,0,0,0.105727391,0.011363727,0.020186892,-0.002777806,0,0.044057339,0.026600081,0.119804341,0.136071761,0.052631529,0.072147772,0.053221009,0.043934097,0.037890562,0.0179487,0.013821954,0.1039208,2.750000423,0,0.052631592,-0.055555503,0,0,0,0.00827135,-0.00368996,0.008672714,0.008456693,0,0.031911844,0,0.023921409
